"S1__con1"	"S2__con1"	"S3__con1"	"S4__con1"	"S5__con1"	"S1__con2"	"S2__con2"	"S3__con2"	"S3__con3"	"S4__con3"	"S5__con3"	"S1__con4"	"S2__con4"	"S5__con4"	"S1__con5"	"S2__con5"	"S3__con5"	"S4__con5"	"S5__con5"	"S1__con6"	"S2__con6"	"S3__con6"	"S4__con6"	"S5__con6"	"S2__con7"	"S3__con7"	"S4__con7"	"S5__con7"	"S1__con8"	"S2__con8"	"S3__con8"	"S4__con8"	"S5__con8"	"S1__con9"	"S2__con9"	"S3__con9"	"S4__con9"	"S5__con9"	"S1__con10"	"S2__con10"	"S3__con10"	"S4__con10"	"S5__con10"	"S1__con11"	"S2__con11"	"S3__con11"
"245416_at"	9.1823967919288	10.3212171558059	10.4045523446528	10.7510582513002	8.85238383346421	9.96465415184212	8.91209233758715	9.8215512310394	9.44106598612684	9.80905512396173	9.28251321703247	9.39090393991064	10.1695063385713	7.93225553273984	8.99611133795535	9.04048369460236	9.46825438804208	9.02980474174772	9.43841786006877	9.1488295888232	9.87270247492476	9.99177032449434	9.99653610500431	9.61166979801744	8.86107768651548	9.1097454614171	8.55426267775448	9.15840918691446	9.41618629207751	10.6030617192694	6.7128837140001	7.62936325213232	7.18380900141252	7.65865881465162	7.65665164315732	8.44755340333783	7.20939144654541	7.60336362492789	9.30758337863165	9.42396916502926	8.03191016419951	8.14190989614797	7.92508199489209	8.58235087227305	8.12992285282547	8.57431569808617
"245417_at"	5.29726486812904	5.31562783792294	5.73775834171774	5.18964328355264	6.22155012133661	5.41117590471129	5.63728503285334	5.66122561527247	5.82481338098594	5.72693718836346	4.90541310957256	5.1419249199427	5.10668683668591	5.03891319657671	5.411871615804	5.58396958522779	5.59916604942449	5.63069524523127	5.49863196663514	5.49915252552036	5.182600993483	5.59009981640014	5.62610300163173	5.14070164102749	5.5851868264103	6.02084618159468	4.92172081124217	4.88447635904328	5.18900232263511	5.25910561192349	6.23891210765333	6.67519443367135	5.86480145878616	6.2755714106812	5.83782550479407	6.26677834985294	6.4315429110577	6.51039032835092	5.34928910282284	5.23576105342028	5.90241876077705	5.26800064727323	4.95958561599347	5.61786636301872	6.5852966441565	7.0164374078913
"245418_at"	7.51481412918409	8.19579822710065	8.23224074513626	8.65444424229462	8.08246324333783	8.46783801425425	7.50715575212914	8.31555283635232	9.12781232483555	8.00997424321065	7.56870935796208	7.8473670167396	8.03441076940211	7.23238570263741	7.59008945403599	7.87265809319555	7.89038871690668	7.71776434692252	7.84911845927416	8.03091551413998	8.24705454478426	8.89922207295629	8.03557836078259	7.90320694865673	8.07260280945846	7.87411299680379	8.01025438566769	7.781652878333	7.57920395081301	7.79201012564451	8.07345066597744	8.32007987722521	7.64233522497995	8.06423021394734	8.12459744080994	8.04336232183405	8.11528352796121	8.23880359004742	8.2856176235435	8.36962856983935	8.4296909337532	8.35876158362329	8.06793371504357	8.82168891657291	8.21589047987106	8.76893812361796
"245419_at"	5.53467364109158	5.95986366874348	5.51139021847572	5.63822200747038	5.40554697298726	5.58814701087955	5.80137949314198	5.51067032991546	5.48652064519796	5.37001391218567	4.93777499705091	4.88455327166647	4.99591954842257	5.07064072052187	5.03168718822443	4.89870046439836	4.80123295289656	4.77202784969883	5.04834054843783	4.93502074525743	4.91580490784443	4.7924087593133	4.89246593296077	4.90415620003681	4.83128424200442	4.61587296896069	4.50740571975771	4.62776728024999	4.92985687053775	4.93469648289182	5.0244522691175	4.80830344558333	4.89854595454053	4.84243279140489	4.74575312957984	4.99454726378605	5.04112308765855	5.14724105052593	5.06528459445567	4.84604811308241	4.70864419236662	4.9670632864258	4.92447662093139	4.83505733872347	4.78392728252435	4.90176329985426
"245420_at"	5.10459773987095	5.40406528088205	6.11741538018881	5.11914342958565	5.40976314786726	5.14525864311264	5.76278429449169	5.43640539765235	5.34872623671256	4.84783394546884	4.96081655448245	5.33795834972318	5.16177203114983	5.47836563009965	5.10030968328944	5.10638712351421	4.90829009448903	5.35299102177011	5.09888757491302	5.38596560365169	5.13148429948452	5.18230913219018	4.88168961306842	5.03538916591199	5.24212453405878	4.78909855366958	5.28215468671094	4.72340623636761	5.0947868035694	4.61660205235468	5.16144500226411	5.13539323539755	5.25554058745798	5.28852548150594	5.39205758292897	5.28763696627613	5.41852361073986	5.87354283581176	5.3048814429638	5.07888104776785	5.26677189121819	4.96471526279889	5.2176840702285	5.08941901485634	5.00892521752302	5.08833763544965
"245421_at"	6.77340164174991	7.08259494571192	6.79172316333161	6.90805514017733	6.87019867554967	6.6476796163364	7.7198936352382	6.88693363455904	6.55670029741476	6.84293591604051	6.88495488944421	7.93627833965268	8.1122879544374	7.69409588576215	7.36540401307462	8.13433015480562	7.12700151603335	7.67113388916019	7.06111679642092	8.11095805757031	7.69593136046619	8.15853556861076	7.34438025004489	7.85209967139096	7.89309669024456	7.04431817399506	7.93979833170568	7.72811702941148	8.39321934387377	8.01499259421086	7.06751797699601	7.25107446796931	7.24576738789933	7.02841251940191	7.2357548566836	7.24946894963624	7.1604880285242	6.93286570957327	7.74681444197912	7.59866586947041	7.42010624767471	8.00186671854047	7.93068264201529	7.32062250596144	6.82296560708125	6.58519949661961
"245422_at"	7.42959417087171	7.14450618941009	6.64163458769145	6.82893463864704	6.45486572797344	6.76284917078641	6.35644497591811	6.59408378031499	6.44167313546082	6.13489586286984	6.22934370355056	6.00100162468016	5.90684958844533	6.10926844494802	5.89194956794448	6.01117336234342	5.92420757505165	5.69494836007023	5.5187335012354	5.3515329362947	5.91519051638024	5.43738786652857	5.72379835587613	5.62227510071915	5.42850668669032	5.54862477707539	5.53782690438819	5.52898160745078	5.65805719693356	5.61000318903558	6.7497516135769	6.7357161052503	6.68150416646997	6.66565609970895	7.09990262535348	7.1801787738103	5.885137249268	6.61655077260741	5.95627353983397	6.27914557801201	6.75480294938077	7.50113814577939	7.71447316352921	7.84855595657182	6.17309568172939	6.65112928195515
"245423_at"	5.40183322106128	4.8431135836356	4.99927481651869	5.35491997634275	5.37204658000214	5.00056161559542	5.83200626122215	5.13574686032817	6.20909427605332	5.3320660840179	5.25184849783729	5.32868506980768	5.59928184646812	6.45532108817745	5.89680513730963	5.89991083171021	5.57376231922419	5.49723048311384	5.67993958256316	4.9345766561703	5.2035214197982	5.39716046669342	5.50678820910023	5.16489592403723	5.68519289472942	5.61031322139279	4.94408198937397	4.79268527109759	4.820582733628	5.3345295758451	4.78649553131055	5.06649307971869	4.90853819102582	5.07175302927365	5.02266055360086	4.86366618070658	4.82870236804127	4.71625052605253	4.68189822000332	4.67879359873809	4.53805469952317	4.43925565482547	4.5468411030678	4.33619630440808	4.9714200860371	4.84681445062278
"245424_at"	4.45859221694143	4.41359921311643	4.55788514567522	4.23048381022832	4.1934083695022	4.26519075211295	4.26163728997811	4.34056372244611	4.45626274775265	4.25788380741323	4.46604376985544	4.36010336621806	4.49600221426151	4.34425644484989	4.47207128844882	4.53950672227877	4.3902908221927	4.27441982208257	4.25280663198699	4.2352901688896	4.42962751442457	4.38115693336353	4.39022744073465	4.28930248324933	4.26096486891916	4.30414485257156	4.41672499627416	4.32041449737536	4.42391401268888	4.43005356879298	4.39755976122193	4.64518543164581	4.48381407718693	4.58020049799908	4.42607455149331	4.82564277049976	4.55986965222824	4.74516261331927	4.52647534432801	4.86963364083003	4.59736900939415	4.45803229042239	4.59460045065327	4.4667245140281	4.38067941211492	4.44804816783904
"245425_at"	8.94832013164311	8.76433797090839	8.64405072632184	8.70775455985011	8.36198041605329	8.26994540464528	8.79724723047519	8.39841921564579	7.80596200613597	7.48148968243358	9.0361918956741	9.39923669408378	9.34988184483231	8.69044280069006	8.62804150259741	8.98594996951078	8.97121266024588	9.2291346273643	9.00726749780364	9.10209390455051	8.54146624307244	9.48971484230958	8.55819957469766	8.81173748391127	8.89764113079502	8.39007972362371	9.36741287194948	8.4671303618847	9.22318795642565	9.02152567925394	8.47857424573875	7.910437557729	8.58101237333173	8.34567086378524	8.38023526248164	8.20989883666484	8.1351165282323	8.06865630948445	8.83592517792305	8.44696322255549	8.56972900809958	8.12417002504565	8.56951126112424	8.1212220093235	8.04548471312618	8.30677193610187
"245426_at"	6.49476489340855	5.99214906682746	7.17116423477003	6.28439561394406	6.73142407731096	6.15645330470758	5.81918507851729	6.45712191335303	7.58976752635459	6.16283405844629	5.83526549397318	6.40899295831977	6.44644984137981	5.75499219061567	5.80734945106614	5.96023899636099	6.5532271330818	6.54816088990638	6.46744579068892	6.83033909358886	6.13457587052055	5.92604977060961	5.75675011703105	6.27494702582758	6.62416560040032	6.74863116909737	6.12068579946212	5.86669545492579	7.07726333443759	6.22908788323964	7.45469023882227	6.77404788981692	7.90525302973531	7.70391403750439	7.0863663452528	6.92819043213589	7.89446355960721	7.60596878786054	7.42279233004218	6.79647987180354	7.70365815691016	7.84768334418939	6.8464705633506	6.82624457388632	7.56793987181767	7.50830207777389
"245427_at"	7.40003301414124	6.82859976884362	7.28665911751023	7.2011688431703	8.49853993642126	7.57587003438669	7.18639760570785	7.34229375949993	7.69983425086592	7.45587530081077	7.07020497130418	7.38437598993969	7.06030039817766	8.0877530014489	7.33202728765825	7.53870324522231	6.82196701758483	7.24762236635328	7.43485134468042	7.91470657214369	7.43599674204487	7.32285961687786	6.99093149927643	8.04449224761296	7.66107664903991	6.8798899505829	7.56029600295302	7.37280041522616	7.45479906071665	7.05204971127962	7.94512031708679	7.73117009959106	7.84817723900537	7.57418746986983	7.84590538337226	8.01501031489566	7.44742910854228	7.45317856695415	7.88633118480635	8.07657542395274	7.91502246878277	8.55174034290919	8.62061493873438	8.45418802160559	7.88017656837684	7.80075924582168
"245428_at"	7.50416234831198	6.81155115415829	7.3496123446159	6.89149419313595	7.52618128206791	7.01332127262833	7.06548548746869	7.07412517279207	6.77903548691234	6.80274748072386	7.02456760740656	7.21820682695663	7.08414778819124	7.04484671738484	6.73379439489211	7.20176207981735	6.90299457447475	7.02850736782006	7.12511473890251	7.51412886158354	7.13046624158131	7.93636107414782	7.28328496363378	7.58795781550088	7.22832665652179	6.82158779005274	7.50465435301631	7.24253740911733	7.38936064020185	7.13823244075704	7.10710709423863	7.4493596671608	7.18840864616309	7.14931846509432	7.46187339213465	7.10602977633613	7.55232689543564	7.63898585383662	7.85093368344225	7.66851570052113	7.57589978689806	7.34157725636388	7.60935690014411	7.06216462016012	7.47966638097689	7.05299386495341
"245429_at"	7.40953134908623	7.10380543007825	7.55673274530805	7.20448806652752	6.99957772918154	6.71374924333331	6.80299055605413	6.72884029346464	6.95050746689215	7.13474792434485	6.67666224960032	6.59756692034703	6.78751229398031	6.58386854047983	6.64229862601655	6.43938080934183	6.57012033372561	6.21693296584076	6.25264968799075	6.23479129326995	6.59461029520791	6.25557171927703	6.38238839097123	6.36737961695811	5.85773047561975	5.93237446703238	6.25428085561621	6.36249931863565	6.41480103219809	6.38720289820339	6.30265563384869	6.33535526487073	6.48356837584965	6.35923092234729	6.60124579025194	6.62076170036928	6.51175354600755	6.92621905788047	6.12822408858131	6.72762396627506	6.21555626513843	6.36118079128072	6.29622947682798	6.37361393068402	6.3968160796249	6.57663515372399
"245430_at"	7.23775693493132	6.83344205255451	7.47373844785453	7.8459509363871	7.01591763802075	7.53809062681244	7.74713215927637	7.60628994653996	6.97526358375833	7.82100728601854	7.79475954926124	8.45745142209575	8.63585514627052	8.39608231360965	7.79178134817107	8.17835875864542	7.77482613010175	8.73935819691814	8.13802174790981	8.27709637077826	8.4656094492207	8.26242752558131	7.75430054504517	8.55755085099699	8.54193586291818	7.99181368489486	8.37862399648798	7.75544900749692	8.63477646387286	7.97515536833228	8.07952602704975	7.7564260563489	8.4068361039476	8.12778208172334	8.23465739239884	8.11362350359912	8.49310986311755	7.87991063407085	8.79348540787877	7.94957110664444	8.55261112552062	8.45346621702141	8.51877032649809	8.01930178240666	7.85238603299651	7.55284206253219
"245431_at"	8.57499323381557	7.8654715915622	9.63626957718292	8.89813723821892	10.0095210492958	8.81108297881056	9.3776074478734	8.50994599292692	9.68848217254583	8.98604385305882	8.03838577780107	8.77127464022355	8.38735786483903	9.13268095714561	8.44673234185052	8.67734185766694	8.29599192373001	9.02361905226022	8.6896787974959	8.37019299673321	7.88465631357782	8.5138405420443	7.70027526962741	9.05284176058557	9.00058134062053	8.33218903226913	8.66040468301717	8.31844170577667	9.05321425420107	9.11929057910306	8.64608210520149	8.47859615765681	8.22663158335163	8.11145415635943	8.24446161436564	7.99227185793403	8.5737825830039	8.59140588239501	8.60104089837736	7.67140669851371	8.24297850832996	8.73348908702262	8.52313095655439	7.77042039511941	8.51759337334875	7.96049195427306
"245432_at"	9.71845708679342	9.63026722074343	9.37624235642363	9.61873881925829	9.6769063027352	9.79649581763898	10.0300227793194	10.075525326476	9.05707786458653	9.82449278220354	10.5238246577166	10.4321311620321	10.1929144172928	10.3148388601555	10.0068912708635	10.1768941031483	10.2778571555339	10.2625731656052	10.2222606859658	10.568868688612	10.316293707115	10.5771111348804	10.3614934007933	10.3504983810434	10.3983693033647	10.2882236359754	10.8065570369059	10.1505789742843	10.1438124375274	10.4278892737002	8.76820633997398	8.65751833428962	9.10986391626852	9.09468163787158	9.66629698961429	9.58162364968664	8.81164418229737	8.65853139569852	8.50446808556375	8.87543440306475	9.82113469492414	10.1621794869011	10.4499151183557	10.232976758571	9.38953286117211	9.76847875758528
"245433_at"	9.3471148428025	9.35170920961856	9.04388034395554	9.88892714381035	9.7466341642287	10.8695319889708	10.3926411431948	10.7490759134703	9.12255176473059	10.2644610722144	9.23840374499712	8.99885536501105	8.45331923429608	9.80809005710648	9.5352567327737	9.04117311703176	8.70231876954154	9.36399690849178	9.44854820291878	9.33748204132216	8.99613096838029	9.3247288151417	9.8231086679082	10.3126577243422	9.41924139522456	9.13390396404946	9.19586489415851	9.22209264990662	9.33062809141454	9.0585704950368	9.62803967534144	9.33484348781302	8.4952184673536	8.26907750645853	9.01895929688134	9.06416014491487	8.79897604988604	8.68759738692348	8.73878418038015	8.94909302720714	9.21850350593868	9.88907197695407	9.83384138263513	9.46682299657518	9.57207462381654	8.82441377240304
"245434_at"	4.79842233313509	4.9159036090069	4.89525305067875	4.91840918639711	5.2223853710296	5.08203985234792	4.87225909654738	4.92490326012991	4.73311005159019	5.04768287869289	5.05925042593303	4.76316632320912	5.07422492700326	5.17173160120173	4.9609019738337	5.08552845454058	4.77772976213789	4.76004259448782	4.95083820666869	4.67597741852525	5.16840561809338	5.01107540051033	4.9037364244471	5.15575568707806	4.60286643349824	4.89954862477553	5.32533429565103	5.14769616744705	4.99048156888204	4.83001207155926	4.78728118042709	5.67117292131775	4.99466397352324	4.97063066823219	5.23558842503273	5.09555108247319	4.9642454003496	5.34535925241578	4.98075802924789	5.19607734343784	5.20768194661352	5.0434321723628	5.01893411342868	5.03732446078054	4.89418839582737	4.93082806196628
"245435_at"	7.01736376180501	7.59404907938613	6.81117893811737	6.98565337640362	7.85821393496707	8.12060263148468	7.75419950884812	7.41730753841469	6.69656515884034	8.53181558815423	6.72466110747318	5.91857231234693	6.21710165014923	6.48645248998269	6.90348308619206	5.7929788224408	6.47923969775587	5.81233350868629	6.40382814930156	5.96542214561953	6.42652589735872	6.14667715912917	6.61379688657617	5.73088533557581	5.77963937159588	6.51461647232645	6.00177677025925	5.96202404553743	5.61354836298297	5.60007390514516	5.77863037776528	5.96346852172966	5.97896709120176	6.24715940334955	5.69245715558466	6.02184378044955	6.24897604862677	5.82576195517175	5.71313263395148	5.97784664773379	5.51868169886693	5.75836181305625	5.91889683791782	6.1129953627726	5.92219236751768	6.23311689617802
"245436_at"	5.90047676002527	5.68640540777644	5.83044687125566	5.98371746926761	5.61641891436146	5.7499365371135	6.05527176040449	6.20368896117935	6.22647770486117	6.14015799160093	5.98110993693871	5.9005942265584	6.19627899428561	6.19311646311276	5.79945813861708	6.04579680559448	6.01947653276836	6.19966754789274	6.99960322453413	5.6903092344716	6.15461813615969	6.28933549567444	6.41263882794874	6.0082905415013	5.94915172681075	6.04165616609233	5.78582577707512	6.18693216569832	5.9973832206856	5.98704807409945	5.58379394584009	5.70898011365431	5.96535711246844	5.67127464382317	5.92229458574569	6.25419643097278	5.72244852637852	6.11773218666679	6.87374530878665	6.51925194762559	5.59130260943954	5.40604860743819	5.62210875329127	5.6252402823275	5.6627026085075	5.49074274869073
"245437_at"	5.09413106964486	4.99642022446405	5.21749218167638	5.7146521222638	5.74677466145962	5.83816285463212	6.03427848319473	6.59775535424295	4.62917948186277	6.01724418027342	5.7108709956065	5.64625833896578	5.44799795317542	5.49797307229823	5.62771260937193	5.72673386105714	5.50783341178125	5.36306091531082	5.72023525973332	5.49184893624313	5.67341432643674	5.41017960387456	5.65752490310839	5.47414649937243	5.30032831627573	5.56613294060335	5.21245449538443	5.38200292255895	5.58842157153832	5.73325041232916	5.41415787449672	5.36836794090639	5.21008945471435	5.14870157985853	4.94058915689345	4.92499401720371	5.02930045449826	5.09253004194001	5.45991910164534	5.58643504765401	5.45632424151557	5.25187376990219	5.41219712043662	5.46576557222264	5.27705886403088	5.28949021859723
"245438_at"	8.04668700204455	7.87939343452309	8.48587648692491	8.09611545257015	8.20980583472384	8.47544534555903	7.28611088965838	8.13927259549622	7.99049978053236	7.96997565408688	7.114591629743	7.97179375815105	7.74412942634957	7.26804664310482	7.26838380942331	7.60577673291866	6.98115165568194	8.2187312705992	7.45763173794052	7.93802265321671	7.34635291274697	8.03251458755894	7.44459957809617	8.39657008089723	7.97148938144672	7.14450842099017	7.61804726783161	7.03476385435687	8.65902904022339	7.37135312432851	7.82602992547852	7.70029720662021	7.50841777016031	7.56294187541001	7.149297251378	7.4729857910586	7.44760221501797	7.31073394483779	7.88589244181336	7.77718945843061	7.63061941748371	8.0624321636298	7.98460608782889	7.62576354458624	7.39636534807505	7.62517157727221
"245439_at"	7.63250232020222	8.16720279737062	6.69153819022837	7.17209427042878	7.84344604754506	8.15613334924919	8.34969600973915	8.69366050754671	7.9998461073212	7.8669084008834	7.46588385855754	6.50354577361097	6.31942570519884	6.5599119408712	6.81251327415975	6.97870629040579	6.76091812777394	6.88363087653475	7.13369081036744	7.00949978588565	6.93582483820273	6.82312974759229	6.92680467559817	6.54903296581633	6.94377543013207	7.11256405005027	8.51713282904476	8.74104397485067	6.52782946395733	6.68013842050095	6.38973598806927	6.56555655784374	6.79007376876195	6.42919563566238	7.30627375640137	7.41292818308877	6.37720822324558	6.59453124047704	6.17699230432103	6.54606463418792	7.26491369204961	7.56024357362604	7.96360728824479	8.11464650166056	6.73981562880692	6.67845191027789
"245440_at"	4.63218414134846	4.86948749179258	4.38877310647183	4.98650423353333	4.70866979612576	5.04139829185647	4.7214350174633	5.4447509185877	5.36156562496497	6.19084185141604	4.95436309109996	4.27245385025459	4.6004532803552	4.48213858176625	5.4533029021209	4.66259421101377	5.73429995517174	4.55356314020072	5.19203723830286	4.90422999325224	4.87594303856554	4.68975348674247	5.67623943744392	4.39191058508015	4.90688617901741	6.83336371085648	4.59066210120719	5.51804270247823	4.25172886842199	4.64279887419446	4.63576129201351	5.00034637191018	4.51816010214504	4.9205720099877	4.81062778008038	4.80420972419683	4.74617708023585	5.17626297704788	4.62201467059763	4.63960883966665	4.57793311244925	4.67969667434395	4.68118696563165	4.73972011608897	4.85095138870669	5.75759692699007
"245441_at"	5.97616348375143	6.16118371234168	5.64405483405098	5.92685171460966	6.91168798045343	6.16221255678867	5.73946410977796	6.52321976001834	6.20280847405415	6.20973677318371	5.94528486604693	5.62291077126992	5.77519102173649	6.02773729090573	5.76822045668397	5.91687255851231	5.78048601816364	6.14203590383847	5.84105963799747	5.96323669304983	5.71850914814558	6.24947915223244	5.91977290912898	6.08909901137301	6.91891643728229	6.47032703135859	5.80510764990646	5.19145039717279	5.55617581411604	5.59001671745619	5.87065901374706	6.00156138068783	5.67330869607426	5.61041915488065	5.44088059904926	5.46005476279514	5.98136522248499	6.07695532154909	5.77069063380076	5.49494526688206	5.55391396372937	5.61140471077121	5.56767139524436	5.61726151179795	5.7901383579293	5.72578782782651
"245442_at"	9.34298963324581	9.36388996607066	8.80605832538776	8.60935875050497	8.61486434311195	8.81890287084792	9.06331495494949	9.06008672671106	10.0521117514936	9.38567052711045	9.18271934844301	8.83738614928924	9.01754668756514	8.93843784155402	9.32106357435007	9.20130429184161	9.20128262404872	9.12002752104962	9.06809576099683	9.77890203946515	9.41982415128729	10.0081517734598	9.75394762054928	8.79516531731041	9.95654465418693	9.98762800835336	9.04245123953961	8.91043811828336	8.63667222335604	9.15286395415164	8.35971223828713	8.3811021423378	8.38841487771696	8.43536335489493	8.71503486226461	8.72904055695482	8.26621752741258	8.46010902775109	9.24895843525786	9.59373895623265	8.71209745675262	9.0628734486381	8.97682183115685	8.86314210255206	8.95786188282847	9.07387749119916
"245443_at"	4.35954946176779	4.23971197389448	4.44066055598526	4.48546947933658	4.62463408026736	4.38386651945463	4.31536522903437	4.08455991417659	4.33884990117927	4.15947086320899	4.6063197853309	4.20044551333805	4.33148956327526	4.2613192692775	4.39204573901255	4.1932064817906	4.09496248084852	4.09644233994759	4.13741959693535	4.16660385504189	4.29160586129318	4.36843603436417	4.34570271844466	4.24394593292816	4.22107499728003	4.36861863306196	4.2137608486279	4.41804138845345	4.36487059854396	4.38487010918116	4.40194018445718	4.73784738019187	4.4565210493215	4.73161231765648	4.48750218603947	4.35244290349407	4.43559334544462	4.5538556210956	4.54507527081778	4.64036206151828	4.39893179386732	4.36801864943917	4.33884990117927	4.31730660815393	4.09234116708197	4.19981249093358
"245444_at"	5.17307079137168	5.52417809797761	5.11402792668566	5.09281151959574	5.09543321522817	5.0775596066208	5.11317393444865	4.75965415871296	5.16246226533928	5.26025379564854	4.97825803283368	4.89803905665521	4.96816259691149	4.89407727946247	5.15641154593756	5.01761683566415	5.13715193388791	4.81519695397786	4.76738492149887	4.895886458426	4.91616507912778	4.85418012088143	5.03779591114748	4.73295148727914	4.752077945035	4.6077792808771	5.07388569522013	4.88187860163608	4.89170002255163	4.75354915435929	4.55182991207178	4.9347683490268	5.15008998998733	5.05318282867617	4.88963063688097	5.09992935217361	4.70305228698882	5.07056324800236	4.95339728018231	5.06854634832774	4.70394518308576	4.83083663722792	4.77326816054165	5.12156882430378	5.17520130023354	4.83262708107079
"245445_at"	5.84575639452658	5.47979903922608	5.93190921178841	5.57645533608221	5.85793129636525	5.38944961737403	5.41887541491263	4.91650015913081	6.45410292960634	5.30076916668537	6.7147630227824	6.83870803444858	6.54284286204731	8.5469438901786	8.95129417898982	6.87090883828177	6.21313157350264	7.29508898835078	7.63782853965139	6.34668385167758	6.39555214450048	6.10684843538079	6.21600679054761	7.20519160798227	6.07843809376205	6.31682522149981	7.85892916359199	8.55918040362655	7.47243424129246	7.66529720741076	5.87035083433685	5.61740450355559	6.43073573857607	6.45390738313147	6.71889082879556	6.84608555642824	5.9081072260855	6.03994769410063	4.92890982316862	4.98872532180402	6.77539104454722	7.99130505835272	6.92998770742137	6.77422549260923	6.26255573751203	4.93453251413013
"245446_at"	6.40011363375224	6.9517145314331	6.15116599104191	7.19621176687064	6.31077555040554	6.10864518338801	6.64105007203792	6.64139067477892	5.33624677506138	5.8304315148989	7.40338696119642	8.30225160371716	8.52379282769405	7.66892696587078	7.74101649237041	7.93296094156928	7.99219867345786	7.8278054433595	7.99260911308223	8.1414881239238	8.20210069355957	8.97256052267975	8.37702339748023	8.46308662479932	7.62282342645994	7.67504467756303	7.35673623294686	7.25998007448574	8.19382533430122	8.09466785323303	7.51751553079788	7.14500470696055	7.44442460439059	7.42654189100369	7.90146841130599	7.63493611031716	7.5551247481522	7.35945011842441	9.09896887330288	8.83127089047792	8.05966912640909	7.84285276414582	7.60787063175522	7.48649844076153	7.58568813874356	7.90993036445768
"245447_at"	4.84445798858105	5.03027645774803	5.14634853422206	4.91777293828086	4.86262250769798	4.70535765846489	4.78264656252314	4.94341254340547	4.8678040967159	4.88332758133595	4.69392113489018	4.6092421869907	4.70696108109975	4.95352425546159	4.79065747159794	4.85047791724511	4.54171774949573	4.61602465038409	4.7390839314888	4.46479769505102	4.76736701572303	4.67333243207928	4.740133243517	4.51377451881322	4.54373678040089	4.6979796533405	4.60283858735724	4.9667206139763	4.6645583276889	4.55420200329125	4.79651114763569	5.04725645596305	4.65360090409123	4.68727603997695	4.70472817112662	5.00291007588972	4.87531831850742	4.78458122422649	4.71119515341765	4.91389512634063	4.64723210693121	4.81524149788105	4.98845091947592	5.06078488984145	4.92067326865103	5.20588520774729
"245448_at"	3.78011353059594	3.88286274304659	3.97868285769461	3.89994024891406	3.93739135536238	3.92206224138663	3.82997787299956	3.84274059658932	3.84943338914902	3.80921089855674	3.98903453024937	4.01659011674983	3.89316844552987	3.91707369625879	3.99300740371828	4.10404383386046	3.88240526012456	3.8943427970526	3.82176544576583	3.97648936427767	4.05068734563122	3.99169965604293	4.32052259788384	4.13266741128494	4.00264999394431	4.20548205137715	3.97834641446179	4.12861614587795	3.87436554219688	3.97895477597052	7.17017595583502	6.71326143770354	5.85897890538686	6.02212866042482	5.86138710638804	6.24177858601928	6.94325840231553	6.42589256149284	4.54642304632335	5.73229778658628	6.36936613816633	5.6446892228425	4.84815240530364	6.29237411980337	7.71635073818094	8.30126435772273
"245449_at"	5.87832556720391	5.90911166337368	5.88791901119811	6.10948614005039	5.97247564125182	6.10608826121844	5.93932584973751	5.86874958573236	6.00618108862943	6.02745001805283	5.84034689172199	5.31551973244092	5.44355970310929	5.61858454692658	5.60239335798567	5.7697518273611	5.78421590893778	5.22235847170028	5.37066268319372	5.49396884814791	5.62533787593676	5.68415362013865	5.65575135881528	5.47334456235817	5.27948793357066	5.8698967547391	5.33035964893262	5.59840549882903	5.48542001917073	5.3429193721691	7.95528143844928	7.89200355085402	6.18535759220088	6.19972498488963	7.30131304846644	7.66657417303083	6.62801752399634	7.04527952893223	7.74821839248781	7.90050131293342	8.65105295515017	6.58988052289679	6.44619020233297	7.66266390266284	9.68109087968053	10.6981208514657
"245450_at"	5.0762795725146	5.29337857641831	5.13398548606029	4.75994461678661	5.03864790502286	5.11072923210048	5.04809030256535	4.73514692682642	4.64440124671738	5.21933346029723	4.53125137711069	4.3983345199402	4.49091350872101	4.58729017880001	4.74084987441546	4.50635403966446	4.43666051080259	4.51122438769213	4.50241484511034	4.34037871629123	4.28290175968949	4.63259722438898	4.38946522134452	4.4250284211074	4.50741005976566	4.37081075884078	4.50920648380163	4.50917044167807	4.4928752033799	4.36671452660516	4.60308352349784	5.38503076127587	4.58904294069667	4.91765739204817	4.62599703328903	4.7006837031876	4.72832978770731	5.32711425510751	4.71524371997397	4.50254485242892	4.66851389753361	4.62224177393327	4.56072551860139	4.79551902372289	4.71627054274041	5.4702915510333
"245451_at"	5.37285691169022	5.76305097923461	5.98340078371795	5.59548527104546	5.84251654411291	6.0423800738329	5.68058363272543	5.47704477871709	5.78862775627096	5.90290690634311	5.06616784482267	5.5631515285858	5.36905708364794	5.61443448217557	5.27297914213429	5.76504911452949	5.41480796358082	5.48043853366264	4.96141226661519	5.92242260217878	5.68329626804812	5.04351502889308	5.57739924728712	5.93384826880441	5.45417726277495	5.44073601408485	5.73470059747733	5.55995287572479	5.42911277479112	5.05833405488575	6.55693585443691	8.00663324785271	6.39586122304957	7.21965016204226	6.4763641783702	6.34333835805162	7.44453445414433	6.66795255097887	5.6807530228525	6.93340669433327	6.9198916450573	7.26954325110975	6.59708206980592	7.01314337675079	7.37711959715114	7.6048615449005
