"embryo0hA"	"embryoColeoptile1hA"	"embryoColeoptile1hN"	"embryoColeoptile3hA"	"embryoColeoptile3hN"	"embryoColeoptile12hA"	"embryoColeoptile12hN"	"embryoColeoptile24hA"	"embryoColeoptile24hN"	"coleoptile48hA"	"coleoptile48hN"	"coleoptile72hA"	"coleoptile72hN"	"coleoptile96hA"	"coleoptile96hN"	"coleoptile72N24A"
"Os04g0401000"	0	0	0	0	0	0	0	0.60229476569467	0	5.27491422069504	0	9.63084572565518	0.587383313454388	9.4035474294151	1.70429934135214	9.51700596046604
"Os04g0404400"	9.14917216799773	9.00963377327562	9.15679996458997	8.43057250829866	8.89027263594712	5.44746611190382	6.2534271506136	2.66418470685612	4.14788968463128	2.38434228822688	2.99879952718205	0	0.875684861773621	0.571876801355203	0	0.790905572817493
"Os04g0408600"	2.02184509181114	0.615112584993322	0.844640823761928	0.579031878542608	1.26696428724165	0.999686988922212	0	2.62782489868764	0.314754938111915	7.02884921470494	2.82227351728698	5.43749694609238	1.97684662832145	4.14134438632563	2.43785530335943	7.13432054939434
"Os04g0414700"	1.72501146485038	2.43036799025061	2.98769082114988	1.60664793024309	3.074008121812	0.825118060669452	0.304723990754969	2.4698703033964	0	4.57686794349565	0.390227055343864	8.15521502899106	0	7.19054531671845	3.49050051850239	7.76771838285674
"Os04g0434400"	12.5311588911917	12.8801682880549	12.7107184759274	11.6251224773389	12.362986227442	5.25729395281175	6.69725332039987	2.8675199202668	4.21112897218874	1.76567483064962	2.01771979301247	0	0.562795736490543	0.571876801355203	0.42314552682288	0.383309689994388
"Os04g0445100"	6.8996545227523	7.99272536784174	7.66047783099151	8.74215282485282	8.62758896760254	3.18147676050291	5.00205196689493	1.75281530721596	2.81209437914953	1.45940480455364	1.35115994406411	0.455408232019076	0.299517778741314	1.89803616485462	0.840081321428114	1.01311119671197
"Os04g0457500"	1.81626765386484	0.749771396655311	0.399969796691916	0.369164638427129	0.448807824298748	3.31807012979798	0.317365299303099	6.6836381987603	0.836377879688041	8.27459373749741	2.53613627358533	9.27214394886114	3.66464448278627	7.81803240504579	2.79523550723505	9.40391082439371
"Os04g0468600"	0.349777740210361	0	0.240421446027951	0.369164638427129	0	1.29493697460197	0.31818827572482	6.3618485454495	0.836377879688041	8.49902475388267	2.18374791871696	8.88448690716875	0	12.6735138899173	0.42314552682288	9.66536835426622
"Os04g0469000"	0.722102694762854	0.399851067701309	0.844640823761928	0.27671875861494	0	3.4992923810261	2.0418175212485	5.53005649487107	3.36987905177055	6.78068592781295	5.36396530561061	9.83796501608655	7.28295345437023	8.27924851023592	7.46926558778583	8.67840895755958
"Os04g0469300"	0	0	0	0	0	6.19861473737255	2.39722832972925	7.61642147120213	4.01498385024136	6.20865101726386	3.1721363621102	8.33358935996458	2.48973175569144	6.94517769730414	1.63587086394146	8.81909152404135
"Os04g0496300"	0.372324954552494	0	0	0	0	3.93602129711518	0	8.17132154563943	2.04300804242158	8.06854126852256	4.32866049038609	6.19025774810804	4.81093970309421	4.73913151546902	5.68070406627361	5.79635698336776
"Os04g0504000"	0.372324954552494	0	0	0.575526220495256	0.683801103810091	4.4074070652773	3.86527669143318	5.96660518125989	5.25589516932644	7.5360245317646	5.11761305048549	8.92484037295822	4.65343245661526	9.53475965480079	5.3242519537264	7.96040435438615
"Os04g0515900"	0	0	0	0	0	2.52930536032324	0.304723990754969	2.5668380231891	0.666153425815812	6.79990339513364	1.18237671075379	9.31632400868317	0.299517778741314	9.49195178534877	0	8.70560137983719
"Os04g0525100"	1.4086088585626	0.378071783938282	1.13660506291868	1.50579015910675	0.556870163703298	4.86518602209417	1.45048345200301	5.68252796336799	1.18807717735305	6.36352302136397	1.93608517734381	8.39141804993905	3.49915769084448	8.03744850905912	4.1298478410667	8.46238130415257
"Os04g0535600"	1.05883111835224	0	0	0	0.408836451570913	2.61004742204296	0	3.62306118684357	0	5.73167691779225	2.45197412751183	8.19879296002614	7.69026447128009	8.71985941097898	7.2323042608531	7.94234376659922
"Os04g0544200"	0	0.587092679016703	0.240421446027951	0.451250011603757	0	2.95144208661774	1.55273160700803	4.59021416091441	3.22250624677142	5.96639663488517	4.33114689288087	7.54564575097805	5.17632639319021	7.09118417945136	5.29848989456775	5.99978371485896
"Os04g0546500"	12.5680759172324	12.8746611528677	12.7154552873081	11.9012694409104	12.5394858932192	5.64435112613726	6.48511896260617	2.36105089301707	4.37661991925667	1.58493690686529	2.49909177683522	1.321463737479	1.53157334684024	0.875807952722554	1.5210981248098	1.39805005547316
"Os04g0554800"	0	0	0	0	0	1.00445623352075	0.31818827572482	4.85186633267161	2.7623901857872	9.19017500035585	7.5500846813559	10.3104836811737	11.0909391088124	8.67277078271426	11.7315975352395	7.45650901391031
"Os04g0570250"	0.372324954552494	0.37169961271703	0	0.802482071672645	0	0.259076054264865	0.940277565782888	2.28648730156607	0.842619584653274	4.21019699930591	0.90788126803018	7.5263318304718	1.15947539416467	7.74959565925157	1.4774822698426	7.41917931314675
"Os04g0570500"	0	0.99011012525231	0.441561982643625	0.645883397042069	0.274964652239178	2.99203459682763	0	5.4542547347574	0	8.78334778285738	0.924340278768249	12.0976352750438	1.57365640873079	12.1891435815601	0	11.9243908853331
"Os04g0600300"	2.65507342274652	7.5613548792625	7.19511647923392	8.56518113329484	8.91475459252929	2.16273762370125	3.15195373845642	1.27424994226534	0.657123903317213	1.61799596671922	0	4.21761133848818	0	5.39079781944792	0	3.381327244774
"Os04g0607150"	10.9489285336674	10.6439085035929	10.6448516419503	9.86902200435405	10.3968795657246	4.92926963612985	5.25494209003574	2.6640553546229	3.78827225200389	1.26655782966659	3.07626050602356	0.866055505459923	3.96700053465227	1.44768475407776	3.96855111862561	0
"Os04g0618400"	12.4684083332873	13.0762703242877	12.9601691901509	12.2905641695767	13.01942875702	7.58106264398067	8.51238038260028	3.72469260888825	5.39777348149134	1.95355425405872	3.06471041456207	0.80517546778396	1.35435793468022	1.51662343994917	1.96483164909208	1.15118966265985
"Os04g0627300"	0	1.19723507312278	0.399969796691916	0	0	9.84702382285593	7.79163006344348	10.6268575115855	7.67042832683715	9.0808452140528	6.65575339667347	9.6536301589732	0.757613749473612	8.71626861861675	1.84672845141259	9.39227506678196
"Os04g0649500"	0	1.35864335943504	0.269775118297129	0.27671875861494	0.858127835670739	1.38956359932544	0.960699557484402	3.13261106922746	1.03125129259403	5.3620240125898	2.32049410884544	7.58827896387583	3.78763197923981	7.97969281270681	3.45576969413262	5.15986383368133
"Os04g0659200"	0.372324954552494	0.37169961271703	0.240421446027951	0.369164638427129	0.408836451570913	1.47602470969426	0.304723990754969	7.73895446324543	0.342368965205299	8.63807890140161	3.36480431030858	8.02132865189449	0.482683547696143	10.3997694209806	3.94468992898917	7.8974990321934
"Os04g0659300"	0.372324954552494	0	0	0.351232060068888	1.35211849678229	1.1493763387762	7.95382181258897	2.5927144650521	7.85633259480357	5.93172521596237	11.5595550840885	8.67347947925872	11.5297220853422	12.3677116207339	11.7355466879033	6.94295900727577
"Os04g0670500"	8.07947049956565	8.81366046287211	8.70376986394005	7.73324334451503	8.24838402472307	2.65226620176413	2.90891778631967	1.53985403402542	0.50338664605267	0.261514728889258	1.01612181694572	0.740749962958664	0	6.87211731464926	0.443828255875168	0
"Os04g0682100"	0.722102694762854	0.519427114969026	0.967843592937626	0	0.274964652239178	4.69874370502968	0.31818827572482	7.10495476020957	1.3186800400121	8.61304303147808	4.48709179444072	10.6918640139951	9.24048518819661	10.799926570851	9.36443571495366	10.4598338015453
"Os04g0684100"	1.27076451447788	1.3415366531186	0.803048637810219	0.948196516969737	0.857644275869661	4.80455128431169	3.16244977265285	6.48646500309298	4.69745656898172	7.32993257771214	6.54334247525333	10.1363969255331	10.0521649090513	12.4505948251278	10.3013217009958	9.35855888094019
"Os04g0688500"	0	0.240338728596999	0.240421446027951	0.27671875861494	0	2.82444042761809	0.940277565782888	4.69814540313415	0.332991233635371	6.62990102472772	0.90788126803018	8.74670996734203	2.46902024979944	2.96043260232543	3.00525590102466	9.99605011488874
"Os05g0103300"	1.52405302127249	0.749771396655311	1.37092243405593	1.02677623209901	0.683801103810091	0.451383989058455	0.960699557484402	5.23339243433852	0.332991233635371	7.44236677308712	3.82373140592794	8.41359199663043	3.82821582377949	9.6555463807756	5.71824789173291	8.71307198390948
"Os05g0103400"	2.7261784116958	2.0705432950359	2.26362706264897	0.369164638427129	0.690741963035033	0.548302999863757	0.317365299303099	2.62315299792094	0	6.48721816190033	1.6528522105857	7.68649507261353	3.03566637972834	7.72384321999476	3.58698422207769	7.8408851877446
"Os05g0113300"	8.38429045327396	8.95897244805227	8.89744762657304	7.79472775123986	8.23953138100727	2.35153533880479	3.06179590796292	0.902705452231506	0.990115136952584	1.84218535189059	1.49486944635087	2.49628693431773	0.466688858305002	2.31725314556535	0.840081321428114	2.10125264711167
"Os05g0114700"	0.922449034191544	1.35674741222709	1.37092243405593	1.00329077409467	0	0.727641172715053	0.8250983583687	3.27224523296761	1.16954007186848	8.35520850651558	4.09856217211011	8.57442985731793	4.81950768716698	9.95855564256547	5.94111812209422	7.07945389485558
"Os05g0122700"	11.247451981587	11.4750374855559	11.3384603722944	11.0609030995456	11.1087635104069	6.00238333740047	6.33940036074359	3.3301440996889	3.96324650790679	0.617321363282814	2.15977579285282	0.525464292929422	1.42943682883049	2.18565648636964	0	0
"Os05g0134400"	1.50334535602652	0.612038341314028	1.08506226978988	1.82907894610001	0.556870163703298	10.0990722286997	2.03617626635563	11.5559166833398	4.94617698444198	12.1250076571839	8.48946843727892	13.6222569820516	11.1128244514796	11.6488702825502	11.7834352360351	13.8432131818809
"Os05g0134700"	0	0	0.403078841118303	0	0	9.83217926186273	5.39288667350925	10.3808410263372	6.67993849420437	9.33616187607271	4.784371873276	9.49522792816539	0.973939965165656	7.70608838148631	2.40626614468493	11.3855635750753
"Os05g0135500"	0	0.378071783938282	0	0.369164638427129	0	0	0	0	0	7.38049616874184	0	4.57697420242035	0	3.72786229005027	0	8.40852253909545
"Os05g0136900"	1.52605718050009	2.91680046744874	2.17785681863271	0.852244979110196	2.1463056708227	3.65263180155284	0	5.56659854929954	2.30931594900441	6.37905071770456	1.66277808631347	8.0925867922851	2.16060278166326	8.348908310099	2.85351115873181	8.31560024272951
"Os05g0140800"	12.8152721514279	13.9233262833171	13.9146812940144	12.4675654049727	13.6925755332497	6.3780528681923	8.3109429472809	4.64272112338647	6.51348725676007	1.99668078265404	5.24961100596134	0.928997128386512	3.74315798984972	0.875807952722554	2.75172838669154	1.22366637029856
"Os05g0142100"	0	0	0	0	0	0.825118060669452	0.749509576394952	2.10996287197802	1.95162295241305	3.9918772666864	3.1482943660518	7.56378146683751	5.75781072567373	4.92439646642988	8.29994213398606	8.50224221431114
"Os05g0142400"	0.686506163799749	0	0.240421446027951	0	0.683801103810091	5.25021328898189	3.59865750869468	6.32575243758104	3.93225723137953	9.88600769073926	8.17005308003302	11.7552957833893	10.7488966977693	9.75714695451924	11.5078601923976	11.6929174961647
"Os05g0149300"	0	0	0	0	0	3.80777497250129	2.31065625191464	4.88295979810711	2.9179021201838	5.69900148527998	3.79439018895836	8.33790226438314	3.72759348230985	6.7254693406057	4.30855228347924	7.87848799629402
"Os05g0149400"	0	0	0	0	0	4.97200174228232	0.489783894518608	7.47667105466534	2.20030401699786	8.29984403366001	2.60584702595684	10.2318615202778	3.98895240350673	7.50303188012137	3.7647273908761	10.3355035221209
"Os05g0151200"	12.0723596578301	12.3555653186113	12.3485829739584	11.2305251816101	12.1321057511581	4.74512314844209	5.63448279341458	2.52746450256089	3.78711200071902	0.617321363282814	2.32049410884544	1.7467110287682	0.915448683278509	0.825789048263373	1.06689839293765	0
"Os05g0153300"	0	0	0	0.27671875861494	0	0.426524081417596	0	0.635636227477901	0	8.00948672511445	1.14405184428119	13.3269476903967	1.97680846936828	5.5650219491288	0.443828255875168	8.06129090372926
"Os05g0161500"	0	0.578824560587498	0.269775118297129	0.27671875861494	0	8.13200584147156	0.622089290058068	9.77243062004105	4.51242603638096	10.5992448357661	5.70340765203891	10.2082383758199	4.83561378245839	4.81320995853713	5.21153852712959	10.2334753555088
"Os05g0161800"	0	0	0	0.645883397042069	0	8.43105785422805	3.43753046984884	8.82624813655037	2.56594001206814	7.97377776607908	3.95089544529402	9.02379219762063	0.27493020177747	7.26009710398008	0.610508487144551	9.12707549225271
"Os05g0162000"	0.929415150636402	0.771550680418338	0.789341116878064	0.720396698496017	1.20279126265494	2.57073754246056	0	7.66847310190226	0.657123903317213	8.53094991595421	3.09960148540433	6.35875350357904	0	9.49961222523388	0	5.97903433120529
"Os05g0166300"	0.834930076448251	0	0	2.50665643321756	0	2.03241166413698	0.812743534266596	6.68734286197335	0.50338664605267	6.13618883683714	1.2858192154039	8.63131785197942	0	10.3443406754063	1.26322684825099	6.39261637308584
"Os05g0178300"	1.4086088585626	0.240338728596999	0	0	0	2.70609460771043	1.31965361691048	6.99494349673427	4.22729421652708	10.2159449858232	7.22054272416976	12.7412697213256	10.1073921589394	11.4161960595188	10.4535355448236	11.1012525794705
"Os05g0189300"	0	0	0	0	0	0.566042006404587	0	1.25152405503746	0	8.043039861699	0.416190416407025	6.87137052389656	0.587383313454388	7.9652273336485	0.42314552682288	7.74663567283919
"Os05g0190500"	0	0	0	0.351232060068888	0	0	0	1.11514722690469	0	7.99210354995975	0	7.69375175216585	0.741619060082471	8.41164901888548	0	5.12694364359206
"Os05g0192100"	0.349777740210361	1.98039741854856	1.83940686490423	1.31525889271592	1.77039598770186	3.53224402803264	1.7765940608596	3.54821030942934	0.647746171747285	7.75491522461757	0.416190416407025	8.18241102953158	0	8.75630468209976	0	6.71099486704182
"Os05g0217700"	1.2366302434388	0	0	0	0	0.938179610266985	0	3.72088760321943	0.342368965205299	8.57894854899875	0.256191777465283	9.68354421052955	0.562795736490543	7.78572330114475	0	9.84769264801197
"Os05g0217800"	1.68242228971328	0	0	0	0	4.75803073494384	0.50691008264388	10.0546519138861	2.7516838834263	13.4503255883192	6.42226561271244	15.6805316260747	6.06495088798289	13.3177730931528	5.20230590563619	15.3940036266466
"Os05g0227600"	1.26614357422579	0	0.240421446027951	0.27671875861494	0	3.87598816485452	0.317365299303099	4.88247742543038	0.540331005605762	6.86432990622726	3.41819061320782	7.89474026673038	4.49211336894398	7.7866089376032	5.89688042789356	8.12621871355634
"Os05g0248200"	0	0	0	0	0	0	3.70259142065671	1.01502590661631	6.98861593865748	3.35056918694505	11.6450360648813	1.75514794468694	5.28366463540936	0.460073067271965	7.46896278149637	2.65807400794786
"Os05g0258400"	0	0	0	0	0	1.65609721674228	1.13355027351732	4.92993528545305	1.84500723382528	8.62014947125783	3.652767552018	8.60802820340935	5.70160308586165	10.5414820245754	5.72538888943023	7.77676107035386
"Os05g0261700"	1.03628390401011	0.897498898907308	0.519565998580935	1.60109505059698	1.9922465029472	2.18183307572292	3.87784962300656	4.41442148653568	4.51760271079633	7.33735968362454	5.95603483597746	3.93137818211187	0.466688858305002	9.08893573467452	1.26322684825099	3.67315098472863
"Os05g0276500"	0	0	0	0	0	7.4122699461247	2.91863686584968	9.83629669936899	4.50102967864172	8.3024105073271	1.11074764155012	6.4883327811907	0.299517778741314	2.59728225302431	0.840081321428114	7.24453752478003
"Os05g0278500"	0	0	0.240421446027951	0.27671875861494	0.274964652239178	4.45199889034634	0	6.99390843719479	0	8.5716419024786	0.256191777465283	8.78312805357652	0.287865534713074	9.13516110446274	0	8.91803537009245
"Os05g0283000"	7.75834736877954	7.87557368625647	8.04403971726415	6.82105726859737	7.48017328175473	1.44058713731016	3.18030945003522	0.313857278645626	1.17874684489334	0.429963703946538	0.672382193872308	0.523654485472393	1.17780345659207	0.571876801355203	1.99782410571151	0
"Os05g0314700"	11.0126770622344	10.9242650297956	10.9401534773431	10.3322077639649	10.7697760531531	4.22870844098805	5.48126014241925	3.18007522387376	3.50245987482232	1.78952633162391	3.17473069808044	0.699351542636931	0.466688858305002	1.68192817375172	0.840081321428114	1.14577108410095
"Os05g0328800"	6.13948120515049	7.84535390089088	8.29311993419851	7.82789984179666	7.77052149595321	5.96456482454302	7.40939958260604	1.86369240465747	5.69587624830772	1.90641907762738	3.80607689991525	0	0.299517778741314	0	0	0
"Os05g0329350"	6.18206751754416	7.5302984512453	7.65435444447928	7.70353411433324	7.03804648327279	5.48524944987134	7.43117689973129	2.61047168079459	5.76022623059753	2.14069244960525	3.88909324793825	0.461038788104126	0	0	0.42314552682288	0
"Os05g0329700"	5.59782842749502	7.31909482627921	7.11170202980124	7.49018098770291	6.6996926786629	5.5337344262441	7.21745708694196	1.77680608508024	5.50033957604598	2.10546251717957	4.02542363604926	0	0.27493020177747	0	0	0
"Os05g0330600"	6.15487093755429	7.94623322488169	7.81684582270563	7.58143710940199	7.19966106696109	5.92995699375503	7.65927766951514	2.54009748694432	5.52855201899884	1.86298382064068	4.50581436559629	0.243943310617855	0.741619060082471	0	0	0
"Os05g0339300"	0.349777740210361	0.240338728596999	0.643500287146254	0.579031878542608	0	5.04856296104099	5.19165420294279	5.96109300544217	6.63658206333413	7.37401697079161	7.8342466681745	6.50323449253054	9.87158021246806	7.17931673638944	9.69830179066618	4.24662675416077
"Os05g0349800"	15.2301090383659	15.3935585731502	15.2164148549304	14.5221698490875	15.0998947063983	7.57068517369742	8.66751149535653	4.69136724697617	6.27154965459047	2.26883164869342	4.13753094410022	1.97770166499925	2.01446424247637	1.93235832539976	2.51547669140103	1.80943017909244
"Os05g0375400"	0.372324954552494	0	0	0	0	0.451383989058455	5.35708295341787	3.72508120723158	5.17722702539499	8.17882901444581	7.05328373410871	10.0826194325185	5.20435649292684	10.1491739736288	4.40082229889727	10.2756645259217
"Os05g0384300"	0	0	0.240421446027951	1.48219236367994	0.858127835670739	0.703339142223291	1.13034565903872	5.00803509978051	2.5711767174348	5.78190197392483	2.5098946143306	8.95304017215137	3.14845109547632	9.36804118114914	3.28155838918235	7.51356281638779
"Os05g0403000"	0	0.587092679016703	0.51019656432508	2.69223440645386	3.97610361253333	3.58261286609595	7.47670695035071	3.95311981915867	8.46592478487921	3.45027509474858	9.02657285437501	1.64971802437654	8.64398490113906	3.7847943500522	9.20636294243936	1.95858536404683
"Os05g0424000"	0	0.240338728596999	0.269775118297129	0	0	0.548302999863757	0	0.389852991021488	0	4.76266282023844	0.538486217446893	7.65509007707283	3.24943630582938	6.69704120547346	6.60831109788329	7.24032009177499
"Os05g0435800"	0.958393033206816	0.587092679016703	0.619234776186376	0.969989742480442	1.31609535060935	1.70319277513756	0	4.53127120033439	1.18807717735305	7.05557512589798	3.30155141338179	7.73854582124175	5.65906216441573	5.0890500389766	5.44837230986136	7.90697079053636
"Os05g0465800"	9.5230395142848	9.43105673225852	9.52577780666808	8.4044830724017	9.16669625067603	3.86675475805681	4.11601912652379	2.04808123547704	2.58235669844182	3.08995987096345	1.74181078423285	0.405016717355797	1.46028662050156	1.24558872016389	0.840081321428114	0.593864863580976
"Os05g0468800"	11.0996008222684	11.7891699978054	11.6511373388996	10.5841700231274	11.5644201869962	4.58457596012281	5.46008790507686	2.05168848758357	3.84170320043612	1.35080512638639	2.07174931816091	1.46154087689641	0.862313515231858	0.785515652891924	0.42314552682288	1.86569886369844
"Os05g0499100"	8.54458705609099	10.4116987689863	10.4563894630383	10.2053470777037	10.5615259794165	7.33145207422934	10.604742311749	4.75536619010623	8.68130299556215	3.32202766802298	6.90038586381252	1.16039033074106	0.574447980518784	0	0	0
"Os05g0499300"	0	0	0	0	0	3.36356918732239	0	6.04441787318158	0.314754938111915	9.82683556007252	5.31716295411729	10.1193447890683	8.239470063563	6.9531149713276	7.64483865509248	9.30800188513669
"Os05g0503650"	0	0.240338728596999	0	0.852244979110196	0.901533590687503	3.9584646126947	0.997803438030235	4.96240139678631	2.14649636531904	7.54563446756197	4.59805090512085	6.38707644344672	7.02407108835365	5.2422506871491	6.58119882981205	5.84625117197748
"Os05g0507000"	0	0	0.403078841118303	0	0	3.43271361230955	0	7.71214138891687	1.76926102328406	7.37569130314774	3.94396645940715	5.72117163736307	4.43924091865409	3.92782448166124	5.40874953391512	5.22537305496922
"Os05g0527000"	2.981471077718	7.35930982362154	6.34840104983536	8.10746672067848	7.5604053359137	1.80166017904392	2.20500121789016	0.649229289342785	0.836377879688041	0.440123124355928	0	0	0	1.51662343994917	0	0.588974318288671
"Os05g0527100"	6.76432260808772	7.90757141762472	7.33022616032973	7.38769788041392	7.24800896366207	3.74006137735804	1.96351118500683	2.8675199202668	1.38295059025904	2.53244698281652	0.485434596756831	1.76914362614705	0	0.987611686805792	0.396253065552946	1.17421526281188
"Os05g0556400"	0.579637410426042	0.240338728596999	0.643500287146254	0	0.28190551146412	4.46271419843996	1.12982234912367	6.78975045713675	1.86168619851093	8.9647212567332	3.68552541991931	9.37342305455452	5.40335003852176	6.6528424137067	6.34928019876865	8.87150196265251
"Os05g0569500"	14.0369025251714	14.6394225973229	14.5802979070694	13.2611466655275	14.4485416875609	6.87612305653108	8.3674307971981	4.86102436998032	6.35367595461494	2.46469023688849	4.21065875914124	1.86569100534436	2.66908452746569	2.62272571185232	2.98631816432816	1.95160463100883
"Os05g0576700"	9.13817993727324	9.42094489986147	9.41180039950518	8.05948246688482	9.13095655435565	4.73853243618395	4.05860660967053	3.22352138476693	2.77950441151335	2.38032851029077	2.82267127154615	0	2.3181537217986	1.41799307824967	0	0
"Os05g0582000"	0.686506163799749	0.378071783938282	0.441561982643625	0	0	2.23507891987913	1.15067646164259	4.63855086037058	1.3767088852938	7.0170580429621	5.23325753331426	8.478864853603	8.23194500664936	4.36928072144049	7.52028622232199	8.19037881908073
"Os06g0109200"	0.372324954552494	0.240338728596999	0	0.351232060068888	0	0.276815060805695	0.727346764193304	2.42931197711686	1.85752895740424	7.24277014514267	5.78029695289505	7.10508027417584	7.5087077239566	5.79209374629365	7.16512269354911	8.29811161388891
"Os06g0110200"	11.9120595469311	11.8406946475611	11.9324697185953	10.9980685955258	11.6754141730515	4.53886262057708	6.52075603073896	2.346840473084	3.99373059647638	0.617321363282814	1.78267585825445	0.243943310617855	0.757613749473612	0.571876801355203	0.42314552682288	0.411380123619276
"Os06g0114400"	7.91346913039537	8.56744632718897	8.52046142870706	7.45974990288857	8.3182624258727	1.08968028857816	2.56444420334396	0.313857278645626	1.06819565214712	0.735207993011536	0.649844836044639	0.243943310617855	0.875684861773621	0.460073067271965	0.42314552682288	0
"Os06g0118700"	0.372324954552494	0	0	0	0	1.78244358191945	0	3.12876004470319	0.332991233635371	7.10611554257781	0.5079719545845	9.73520714839314	2.36803533741595	5.72783671121928	2.30412243104386	9.38020021447839
"Os06g0119600"	0	0	0	0.27671875861494	0	2.19599575498779	0.996693977162488	4.36971696145772	0.657123903317213	7.73009229591574	4.39252289015411	7.00877172038295	6.0705011498235	6.18671765385938	5.07179730982458	7.01152751948731
"Os06g0133000"	8.08327207715432	10.3213054490823	10.5983334956637	10.3665064740607	10.4579309154844	7.85871110611986	10.6118553691477	4.67004734523758	8.28217755194262	3.3699008675737	6.0721544223112	0.461038788104126	0.27493020177747	0.415734885450589	0	0.383309689994388
"Os06g0140900"	0.722102694762854	0	1.44980878259901	0.720396698496017	1.22141476637969	0.579185947585484	0	4.65834945908027	0.332991233635371	8.95202392235507	1.59882268543726	10.6682226439796	4.19069088085263	9.82415618327341	5.94493668796046	10.4140040154962
"Os06g0156600"	0.349777740210361	0	0	0	0	5.98971859520732	2.5913643160248	7.47469400432108	5.53420102682934	9.03062859697907	6.56378145642891	10.589486447699	8.25298177427822	7.29096628093101	8.37567643292989	10.3710927243835
"Os06g0203200"	0.372324954552494	1.61523768190292	0.681983428671576	0.351232060068888	0.448807824298748	4.20243033159212	0.960699557484402	5.5616193053216	3.21886591363821	6.23719578400654	3.25786792291003	7.75475716417005	1.04782693004035	5.61628099496651	1.4774822698426	8.42710067056199
"Os06g0210000"	0	0.612038341314028	0	0	0	0.289226945598892	0.304723990754969	0	0	0.856594974388634	0	7.47340457653561	0	8.68920361722381	0	7.14743087876671
"Os06g0228200"	0.929415150636402	0.37169961271703	0.399969796691916	0.369164638427129	0.274964652239178	6.12028025669047	1.31516873733333	9.062212756041	4.09257311360856	10.2003726838841	5.93199286482511	11.1696013625028	8.048696129982	9.77370196904075	8.45412894097082	10.4663055962088
"Os06g0229066"	5.94472537033186	7.20717223787	7.0804566614153	5.84636841224666	7.29047457735581	0.548302999863757	3.07607736500825	0.321778948832274	1.08818349334974	0	0.858967464430905	0	0.27493020177747	0	0	0
"Os06g0244000"	0.691127104051834	0	0.672853959415432	0.852244979110196	1.35998466542719	2.3980337836692	2.60698644488979	2.81567148873571	2.24109110499722	7.29480922540172	1.57977685119116	8.60725144932571	1.18535641872409	10.2105878327517	1.31533921559914	6.62441922352497
"Os06g0274300"	0.372324954552494	0.956896344525779	0.269775118297129	0	0.690741963035033	2.41461034000493	2.36501398646552	3.69734912390693	3.7706286571851	6.05090729043308	6.5758160138207	8.16277590036072	9.23731439645456	9.035057562274	9.8198623212863	7.92184754002306
"Os06g0274800"	0	0	0.269775118297129	0	0	1.00445623352075	0.508019543511626	0.902705452231506	0.314754938111915	8.49569298882651	0	8.53814033367094	0	5.35124766150471	0	8.13155636086462
"Os06g0291800"	0	0.240338728596999	0	0.27671875861494	0	4.01970667502742	1.64271056384211	7.16219333458075	2.46744705562005	8.54457539189709	3.77156510352565	9.86838729789459	2.8254622452182	9.90763322491144	2.69509458350046	9.6763339919136
"Os06g0294600"	0	0.378071783938282	0.643500287146254	2.64163040173347	0.408836451570913	8.23213922757227	4.13255586287442	8.9022126022419	3.0070068917852	7.4184395393485	3.73294287176967	8.77005169884958	3.34546813035147	6.51562599662329	3.07701797922662	9.68324271375215
"Os06g0306300"	0	0.749771396655311	0.681983428671576	0	1.34732798368616	8.57900764171625	5.34454965656689	7.95334433058251	5.44155246936932	7.30534612318464	4.90346789809234	6.55112777367559	0.299517778741314	5.34930701112807	0	6.12494566363852
"Os06g0316300"	0	0.378071783938282	0	0	0	0.745380179255883	0.622912266479789	3.31227000982376	1.11579752044313	5.40240243618142	0.741626374222114	6.41891390914426	0.466688858305002	7.08858261071757	0.795789542513349	7.58111858622718
"Os06g0317200"	1.03628390401011	0	0.269775118297129	0	0.408836451570913	0.71046004332332	0	3.00982830136141	0.675360198840669	5.22808499161333	0.233654419637614	5.95106950214433	0	8.49551045511383	0	7.05026482908655
"Os06g0319133"	0.372324954552494	0	0.441561982643625	0.351232060068888	0.28190551146412	4.33235193492008	3.20795718993984	4.91475469742721	4.13123482823472	6.92946794977855	6.12805382502839	4.76987486635195	11.2339807643885	2.83020404492641	11.0936740890267	5.44925771660351
"Os06g0324400"	11.0416694273304	12.0281179573646	11.922859416914	9.83221567595628	11.7096410638169	3.30849577121708	4.77282445391443	0.703710269667115	2.35090087267125	0.471600508114	2.29962925725102	0	0.757613749473612	0.415734885450589	0.443828255875168	0
"Os06g0338200"	0.349777740210361	0	0.269775118297129	0.351232060068888	0.448807824298748	2.59746588433405	0.317365299303099	6.63435601630644	1.51190903707378	8.60157377176136	3.74759555120838	8.4709880542386	3.49941720387109	10.9642457203239	4.07145315804481	9.78294927984882
"Os06g0341300"	14.3909155088762	14.4036842976053	14.393587801541	13.1718463350658	14.189984140937	6.38812932391469	7.29424623790205	4.52403683197951	5.5334343772881	2.16646139064084	3.82582999416288	1.36245593275146	2.65626924538646	2.31725314556535	2.50552226840055	1.14577108410095
"Os06g0491566"	9.0047441269617	8.75012949256792	8.81667159258102	9.44906015303417	8.87511981443248	4.81616278740171	8.0861396352515	2.91313753699718	5.81488713241235	0.93946453550184	3.87878099868568	0.243943310617855	1.52818755787626	0	1.8578032837162	0.383309689994388
